0.899537,-0.590315,5.003716
-0.496445,0.306956,5.005331
0.999581,0.405052,5.001525
0.898499,-0.788460,5.003797
0.504150,-0.393350,5.004817
-0.794955,-0.891450,5.007496
0.403944,0.705704,5.002460
0.203091,1.004160,4.600976
0.897915,-0.887342,5.003795
-0.095456,0.507163,5.004300
-0.195697,0.306983,5.004943
0.404996,0.306403,5.003701
-0.996183,1.006685,5.004255
-0.596122,0.806919,5.004465
0.702715,0.505384,5.002196
0.504433,-0.293612,5.004704
0.105002,0.406919,5.004135
-0.296091,0.606160,4.601222
-0.296070,0.805701,4.600985
0.504765,0.206258,5.003712
-0.195684,0.507218,5.004491
-0.796422,0.607063,5.005196
0.702024,0.704618,5.001534
-0.896612,0.306904,5.005780
-0.996468,0.006709,5.006363
-0.196047,0.805644,4.600933
0.801426,0.604707,5.001549
-0.695451,-0.692870,5.007035
0.205358,-0.094124,5.005043
0.799194,-0.888020,5.004143
-0.295828,0.806839,5.003909
-0.796285,0.806952,5.004836
-0.595710,-0.593537,5.006757
0.900311,0.604401,5.001233
-0.296129,0.506258,4.601322
-0.996061,-0.293255,5.006840
0.004897,-0.294545,5.005694
0.104458,-0.693198,5.005946
0.004242,-0.891779,5.006244
0.901225,0.205917,5.002423
-0.894841,-0.891237,5.007633
-0.594999,-0.990975,5.007294
0.003553,1.004589,4.600721
-0.295839,0.906541,5.003625
-0.395815,-0.494225,5.006439
-0.696628,0.306904,5.005517
0.304121,0.605750,4.702159
0.305401,0.006114,5.004658
0.503000,-0.691682,5.005017
0.104382,0.506069,4.601337
0.604041,-0.193523,5.004286
0.802375,-0.093306,5.003467
0.702969,-0.292972,5.004116
-0.994686,-0.890982,5.007686
0.104961,-0.394398,5.005664
0.305090,-0.294122,5.005166
-0.295982,0.606682,4.802766
-0.195980,0.606149,4.601114
0.303828,0.805448,4.902195
0.502088,-0.889829,5.005061
-0.296167,1.005026,4.600644
-0.796348,0.707029,5.005029
0.303196,1.004485,4.901584
0.898702,1.002122,4.999846
0.901273,0.006547,5.002910
-0.595147,-0.891797,5.007181
0.603804,-0.293305,5.004426
0.404260,0.606026,5.002789
0.204367,0.505935,4.601621
-0.295949,0.806270,4.802403
0.204636,0.506337,4.802610
-0.295967,0.506991,4.903779
-0.295955,0.706518,4.802593
-0.395980,0.707082,5.004354
-0.996578,0.206860,5.006102
-0.296102,0.905381,4.600830
-0.296022,1.005608,4.801953
0.304239,0.505769,4.602007
0.703220,-0.193271,5.003977
-0.496280,0.507180,5.004947
-0.996423,0.807026,5.005141
-0.795162,-0.792102,5.007356
0.303686,0.705245,4.601718
-0.296075,0.506503,4.702109
-0.596491,0.407063,5.005251
0.205379,0.106321,5.004646
0.602055,0.904032,5.001169
-0.195646,-0.194439,5.005833
0.901172,-0.093110,5.003112
-0.895522,-0.592822,5.007188
0.303517,0.904991,4.901895
-0.295987,-0.094160,5.005802
0.504851,0.106237,5.003965
-0.895073,-0.791880,5.007525
0.502346,1.003899,5.001126
-0.496032,0.806908,5.004286
-0.696279,0.707035,5.004848
-0.696554,0.407021,5.005361
0.104505,0.506284,4.701952
0.900619,0.504839,5.001548
0.999911,0.006669,5.002553
0.304381,0.505955,4.702343
-0.396292,0.206745,5.005410
0.997079,-0.787795,5.003430
0.104216,0.605907,4.601273
-0.994350,-0.990159,5.007580
-0.796662,0.106616,5.005908
-0.996227,-0.193323,5.006668
-0.495119,-0.991072,5.007137
0.105217,-0.094183,5.005221
-0.796235,-0.293687,5.006500
0.404857,-0.293887,5.004950
-0.495375,-0.792667,5.006915
0.104817,-0.494178,5.005775
-0.495234,-0.891929,5.007033
0.004751,-0.494323,5.005940
-0.696683,0.106562,5.005818
-0.896603,0.106687,5.006038
0.105077,-0.294455,5.005535
-0.295956,0.407161,5.004885
-0.996364,-0.093330,5.006508
-0.896415,0.707044,5.005221
0.604183,0.206158,5.003424
-0.396189,0.407143,5.005024
0.204769,0.506536,4.903117
0.799849,1.002603,5.000200
0.799748,-0.789093,5.004131
0.405049,-0.193959,5.004806
0.999939,0.106267,5.002327
-0.796233,0.906832,5.004597
0.899039,-0.689448,5.003769
-0.496515,0.106490,5.005674
-0.395951,-0.394388,5.006313
-0.195611,-0.294571,5.005973
0.303064,0.904396,4.601371
0.405219,0.106263,5.004217
0.601774,-0.790280,5.004755
0.703476,0.006348,5.003603
0.997336,1.001568,4.999399
-0.295445,-0.792863,5.006656
-0.196002,0.705938,4.601034
-0.796185,1.006658,5.004288
0.602711,-0.591910,5.004684
-0.296036,0.905670,4.701501
0.004532,-0.693395,5.006125
0.800690,0.803762,5.000894
-0.295842,0.707065,5.004175
0.998156,-0.589757,5.003373
-0.596570,0.306928,5.005424
-0.396118,0.507218,5.004813
-0.696117,1.006589,5.004138
0.403179,-0.791324,5.005317
0.204291,-0.692922,5.005747
-0.995664,-0.492891,5.007209
-0.996523,0.607087,5.005588
0.996447,-0.886606,5.003388
-0.595317,-0.792503,5.007047
-0.396251,-0.094093,5.005902
-0.696290,-0.293896,5.006403
0.104649,-0.593778,5.005869
-0.696464,0.507084,5.005199
-0.296012,0.706243,4.701839
-0.694879,-0.990842,5.007450
0.901290,0.106230,5.002680
-0.095601,-0.891947,5.006425
0.999013,-0.391273,5.003201
-0.295872,0.607201,5.004426
0.305355,-0.094041,5.004850
0.603496,-0.392974,5.004536
-0.996539,0.106777,5.006228
0.700839,-0.789700,5.004450
-0.796665,0.206762,5.005769
0.999046,0.604115,5.000922
-0.296037,0.606421,4.701979
-0.195902,0.506500,4.701969
0.304273,0.706032,5.002749
-0.596639,0.106521,5.005748
0.303834,0.705442,4.701967
-0.795601,-0.593067,5.007013
-0.596437,-0.194037,5.006188
0.004418,0.506394,4.701875
0.205278,-0.194270,5.005211
0.303297,-0.890811,5.005592
0.403581,-0.692155,5.005284
-0.396176,-0.194298,5.006047
-0.895955,-0.393349,5.006817
0.204551,-0.593531,5.005679
-0.095457,-0.693513,5.006285
-0.095357,-0.394572,5.005971
0.004069,-0.990754,5.006280
0.004651,-0.593950,5.006040
-0.895298,-0.692405,5.007369
0.701242,0.903623,5.000863
0.105107,0.306807,5.004386
-0.996581,0.407013,5.005865
-0.295935,-0.194385,5.005949
0.999768,0.305473,5.001810
0.305192,0.306558,5.003947
-0.296019,0.006129,5.005643
0.104247,-0.792443,5.006004
0.700826,1.003051,5.000517
0.004943,-0.194433,5.005548
-0.596293,0.607127,5.004881
0.601273,-0.889264,5.004769
0.303347,1.004681,5.001731
-0.395538,-0.693423,5.006675
-0.695889,-0.493624,5.006710
0.702259,-0.492048,5.004312
0.900880,0.405234,5.001852
0.999348,-0.291890,5.003077
-0.695054,-0.891636,5.007337
0.203648,0.805079,4.601300
-0.696571,-0.093774,5.006109
-0.095728,0.506466,4.701884
0.900724,-0.292259,5.003430
0.404547,0.506250,5.003108
-0.495893,-0.494058,5.006527
0.604021,0.306062,5.003140
-0.595507,-0.693085,5.006903
0.802400,0.205982,5.002770
-0.095519,-0.792808,5.006361
-0.496187,0.607168,5.004739
0.004633,0.506842,4.903337
0.999613,-0.192427,5.002929
-0.996480,0.707078,5.005397
0.503423,-0.592391,5.004971
0.504794,-0.093804,5.004392
0.801937,-0.292621,5.003780
0.004396,-0.792666,5.006192
0.999890,0.205874,5.002077
0.103597,0.904851,4.600985
0.802025,0.405441,5.002185
-0.296020,0.206742,5.005290
0.004740,0.507064,5.004092
-0.895744,-0.493135,5.007001
-0.095356,0.106400,5.005184
0.502727,0.904434,5.001475
0.900388,-0.391713,5.003548
0.004939,0.206664,5.004808
0.302922,-0.989722,5.005601
0.801605,-0.392147,5.003893
0.304879,-0.393979,5.005288
0.800761,-0.590863,5.004050
0.304330,-0.593212,5.005466
0.103821,0.805275,4.601108
-0.896623,0.206799,5.005908
-0.995871,-0.393115,5.007021
-0.896225,1.006702,5.004359
-0.195481,-0.693552,5.006429
0.997645,-0.688838,5.003420
0.205219,0.306694,5.004173
0.995725,-0.985231,5.003267
-0.095341,-0.094222,5.005540
0.303216,0.904594,4.701540
-0.395919,1.006317,5.003541
-0.496065,-0.394229,5.006394
0.004311,0.506168,4.601172
-0.095950,0.705875,4.601011
-0.995212,-0.692161,5.007546
0.997874,0.902345,4.999865
0.604200,-0.093655,5.004116
0.403262,0.904824,5.001780
0.503463,0.705351,5.002158
0.800272,-0.690039,5.004100
0.105163,-0.194371,5.005385
0.104020,-0.891532,5.006046
-0.795825,-0.493381,5.006835
-0.096311,1.004760,4.600659
-0.496498,0.006229,5.005832
0.303981,0.705640,4.802223
-0.296069,0.705968,4.601113
0.504119,0.505969,5.002820
-0.195974,0.506260,4.601185
-0.296094,1.005316,4.701291
0.303976,0.805648,5.002419
-0.796575,0.406992,5.005490
0.901086,0.305590,5.002145
0.304265,0.605942,4.802458
-0.295913,0.507234,5.004662
0.404796,0.406373,5.003414
0.403609,0.805298,5.002123
-0.295864,-0.294510,5.006088
-0.896470,0.607061,5.005384
-0.195702,0.206730,5.005147
0.303045,1.004291,4.801442
0.004891,0.306893,5.004585
0.503100,0.804923,5.001818
0.502553,-0.790825,5.005046
0.703391,-0.093488,5.003806
0.004825,0.407034,5.004346
-0.794748,-0.990673,5.007584
0.405232,0.006153,5.004439
-0.095340,-0.194456,5.005697
-0.595916,-0.493854,5.006612
-0.195574,-0.394567,5.006103
-0.896316,-0.193513,5.006475
-0.796633,0.306893,5.005630
0.504609,0.306235,5.003434
0.104028,0.705636,4.601201
-0.296022,0.506747,4.802928
0.602256,-0.691164,5.004728
-0.295905,0.906250,4.902898
0.004978,0.006069,5.005209
-0.095875,0.606106,4.601073
0.305250,-0.194132,5.005019
-0.295515,-0.693520,5.006557
0.998708,0.703585,5.000601
-0.596290,-0.294091,5.006329
0.305018,0.406583,5.003671
-0.995443,-0.592576,5.007389
-0.796530,-0.093637,5.006194
0.203907,0.705458,4.601422
0.602445,0.804536,5.001509
-0.095547,0.506932,4.903473
0.405175,-0.093934,5.004635
0.304408,0.606133,4.902761
-0.095390,0.306951,5.004771
-0.396044,0.607197,5.004590
0.703475,0.106208,5.003370
-0.496497,0.206742,5.005508
0.304551,0.606323,5.003069
0.402330,-0.989243,5.005339
0.203400,-0.990137,5.005845
-0.095703,-0.990951,5.006473
0.405139,0.206357,5.003971
-0.696152,0.906782,5.004417
0.204010,-0.792142,5.005796
-0.096166,0.905177,4.600812
0.800285,0.903213,5.000556
-0.596615,0.006298,5.005898
-0.596113,-0.394035,5.006470
0.702386,0.605033,5.001868
0.204785,-0.493962,5.005592
0.603508,0.505677,5.002516
-0.596394,0.507131,5.005070
0.205321,0.206536,5.004419
0.004970,-0.094215,5.005386
0.404304,-0.493339,5.005161
0.205392,0.006087,5.004855
0.103776,-0.990483,5.006072
-0.295899,0.706792,4.903370
-0.095345,-0.294584,5.005841
-0.095346,0.006077,5.005369
0.303666,0.905190,5.002079
0.503810,-0.492946,5.004905
0.602823,0.704985,5.001848
-0.596622,0.206740,5.005589
0.701345,-0.690613,5.004420
0.603792,0.405906,5.002836
0.998322,0.803003,5.000254
0.403959,-0.592829,5.005232
-0.996590,0.306942,5.005983
-0.395911,0.906624,5.003834
-0.695244,-0.792311,5.007194
-0.295927,0.606942,4.903581
0.402760,-0.890348,5.005335
-0.196222,1.004905,4.600636
-0.195830,0.506741,4.802782
0.999338,0.504602,5.001230
0.701641,0.804146,5.001200
-0.696673,0.206745,5.005670
0.303660,-0.791766,5.005567
0.703230,0.305891,5.002821
-0.496100,0.707074,5.004519
0.304663,0.506324,4.903028
0.004199,0.606026,4.601122
0.604277,0.006270,5.003915
0.504862,0.006205,5.004193
0.703391,0.206064,5.003109
0.104749,0.506710,4.903218
-0.295994,0.306991,5.005094
-0.295396,-0.892061,5.006743
-0.195536,-0.494403,5.006223
-0.596070,0.906734,5.004225
0.899966,0.703916,5.000915
-0.095418,0.407111,5.004544
-0.994964,-0.791637,5.007658
0.304128,0.705836,4.902484
-0.896450,-0.093488,5.006320
-0.295950,1.005900,4.902629
0.104627,0.506498,4.802579
0.897274,-0.986068,5.003745
-0.896546,0.006585,5.006175
0.600755,-0.988121,5.004769
-0.195690,0.407153,5.004724
0.899990,-0.491068,5.003643
-0.395315,-0.892021,5.006889
0.899172,0.902794,5.000236
-0.596199,0.707053,5.004681
0.304623,-0.493680,5.005388
0.303367,0.904792,4.801715
0.104870,0.506921,5.003868
0.204901,0.506734,5.003630
-0.395241,-0.991127,5.006979
-0.894588,-0.990455,5.007656
0.801209,-0.491564,5.003982
-0.195474,-0.792872,5.006516
-0.696100,-0.393817,5.006554
-0.596044,1.006508,5.003953
-0.696450,-0.193875,5.006255
0.204988,-0.394218,5.005485
-0.495537,-0.693274,5.006787
0.304802,0.506508,5.003377
-0.896149,-0.293472,5.006642
0.304523,0.506140,4.802684
-0.295690,-0.494343,5.006338
0.999802,-0.092902,5.002754
0.601654,1.003481,5.000823
0.303381,0.804850,4.601553
0.103358,1.004389,4.600826
0.802197,-0.193001,5.003639
